Factor,feature,estimate,p,p.adj,Sig,Omic_Layer
Factor3,LOC100132247,-0.6320223183016963,3.2468120530187886e-18,4.038323449028344e-17,Yes,Transcriptome Data
Factor3,LOC100132291,0.39749864749526403,4.3316760275089306e-7,1.1887146068904857e-6,Yes,Transcriptome Data
Factor3,LOC100132394,0.019061147710869534,0.8163034460540044,0.8431144867320848,No,Transcriptome Data
Factor3,LOC100132457,0.3982154036249581,4.1115591730305637e-7,1.1301701959952072e-6,Yes,Transcriptome Data
Factor3,LOC100132499,0.4632433903603885,2.1054670551116987e-9,7.466195230892549e-9,Yes,Transcriptome Data
Factor3,LOC100132510,0.6089755790341247,1.0774337298182067e-16,1.018368364667492e-15,Yes,Transcriptome Data
Factor3,LOC100132528,0.1511017599934493,0.064027512327128,0.08804663411321231,No,Transcriptome Data
Factor3,LOC100132535,-0.5109869171362994,2.0310141751518085e-11,8.931460752646475e-11,Yes,Transcriptome Data
Factor3,LOC100132547,0.4342271253708487,2.5419441395310702e-8,7.889336249320515e-8,Yes,Transcriptome Data
Factor3,LOC100132564,-0.16747023153204943,0.03984552832280699,0.05666315176735919,No,Transcriptome Data
Factor3,LOC100132673,0.16277895068728362,0.045827469001302266,0.06442105713912855,No,Transcriptome Data
Factor3,LOC100132727,-0.5784208765350679,7.37770225241383e-15,5.0120259866941786e-14,Yes,Transcriptome Data
Factor3,LOC100132742,0.5166408109456854,1.1161790400353689e-11,5.0551586958123595e-11,Yes,Transcriptome Data
Factor3,LOC100132761,0.12414691556112155,0.1288260698866729,0.16592744704620413,No,Transcriptome Data
Factor3,LOC100132795,-0.07921091828856232,0.3336481804770126,0.3894119753466534,No,Transcriptome Data
Factor3,LOC100132863,0.22426967113446755,0.005634522296532431,0.00933486132626314,Yes,Transcriptome Data
Factor3,LOC100132992,0.5302883689917701,2.5123517897632236e-12,1.2315449949819724e-11,Yes,Transcriptome Data
Factor3,LOC100133019,-0.23310824159621496,0.003970821338120444,0.006732487857104856,Yes,Transcriptome Data
Factor3,LOC100133177,-0.636761629727799,1.5230650023472795e-18,2.0093205835716087e-17,Yes,Transcriptome Data
Factor3,LOC100133185,0.27692312882537107,5.770449332556422e-4,0.001106297801487044,Yes,Transcriptome Data
Factor3,LOC100133233,-0.5420133401944786,6.607663474398001e-13,3.4740607120914833e-12,Yes,Transcriptome Data
Factor3,LOC100133298,-0.2680062747954069,8.777743513900191e-4,0.0016382500025942874,Yes,Transcriptome Data
Factor3,LOC100133328,0.5294098682321228,2.771063264302801e-12,1.3517381777086833e-11,Yes,Transcriptome Data
Factor3,LOC100133372,0.24011971791576794,0.0029809590411308128,0.005136042455428692,Yes,Transcriptome Data
Factor3,LOC100133477,0.616246707191892,3.681187534235815e-17,3.7950386950884696e-16,Yes,Transcriptome Data
Factor3,LOC100133565,0.2691170773661173,8.337248322581991e-4,0.0015612824574123578,Yes,Transcriptome Data
Factor3,LOC100133649,-0.6323307650514663,3.0919636316610333e-18,3.8843764216847157e-17,Yes,Transcriptome Data
Factor3,LOC100133772,-0.5883868859573159,1.9515111310173894e-15,1.4498596812907798e-14,Yes,Transcriptome Data
Factor3,LOC100133812,0.4233684273582668,6.090690120655428e-8,1.834545217064888e-7,Yes,Transcriptome Data
Factor3,LOC100133823,0.08675832718601915,0.2894887999107076,0.34430161740093673,No,Transcriptome Data
Factor3,LOC100133950,-0.54865594235396975,3.029316928753156e-13,1.6626327819720943e-12,Yes,Transcriptome Data
Factor3,LOC100134073,-0.21437057738270132,0.008214096551262403,0.01318474566815795,Yes,Transcriptome Data
Factor3,LOC100134108,-0.059422584410017756,0.46859320014661987,0.5253286997159415,No,Transcriptome Data
Factor3,LOC100134134,-0.6937304557145922,5.420186283570859e-23,1.5665278276216353e-21,Yes,Transcriptome Data
Factor3,LOC100134144,-0.18868713436377868,0.020327847714908587,0.030403601129088523,Yes,Transcriptome Data
Factor3,LOC100134159,-0.6186765814808611,2.5551883938856484e-17,2.718285525410264e-16,Yes,Transcriptome Data
Factor3,LOC100134273,0.44556458040885,9.873424620086706e-9,3.239312539398526e-8,Yes,Transcriptome Data
Factor3,LOC100134364,0.025888309817753304,0.7523590973801547,0.7873159244246073,No,Transcriptome Data
Factor3,LOC100134393,-0.06255562260056394,0.4454297885068361,0.5024021977293437,No,Transcriptome Data
Factor3,LOC100134504,0.1979692195302306,0.014824531138152672,0.022785937808411733,Yes,Transcriptome Data
Factor3,LOC100134537,0.7807394151052839,3.101549605447247e-32,5.5384814382986554e-30,Yes,Transcriptome Data
Factor3,LOC100134648,-0.11063614105767848,0.17625448518609677,0.22086397248585882,No,Transcriptome Data
Factor3,LOC100134735,0.40348669529217096,2.791200820383068e-7,7.814112039146328e-7,Yes,Transcriptome Data
Factor3,LOC100190938,-0.5945120634122878,8.423118610610389e-16,6.685014770325706e-15,Yes,Transcriptome Data
Factor3,LOC128192,0.5334081186944759,1.769799449593626e-12,8.813742278852719e-12,Yes,Transcriptome Data
Factor3,LOC132241,-0.47398315014742753,7.881366856151663e-10,2.932056122080232e-9,Yes,Transcriptome Data
Factor3,LOC134997,0.6025119834842532,2.73576989795903e-16,2.4105618006875936e-15,Yes,Transcriptome Data
Factor3,LOC145837,0.18517396860464475,0.022829861177472675,0.033922527752559696,Yes,Transcriptome Data
Factor3,LOC146439,0.08168709198073333,0.3187091809005385,0.3740718085687072,No,Transcriptome Data
Factor3,LOC148915,0.3864692784379201,9.517910491593251e-7,2.5219688636972047e-6,Yes,Transcriptome Data
Factor3,LOC149501,0.034198723991409045,0.6767729128064072,0.7198180310640366,No,Transcriptome Data
Factor3,LOC151162,-0.6860336508351487,2.4798253726262604e-22,6.230717016648896e-21,Yes,Transcriptome Data
Factor3,LOC151579,0.2648072798735827,0.0010168370679407158,0.0018809416721063926,Yes,Transcriptome Data
Factor3,LOC153561,-0.5799614329752987,6.024522108013869e-15,4.154842833113013e-14,Yes,Transcriptome Data
Factor3,LOC200030,-0.39192910952421034,6.469179596490157e-7,1.7465387679509066e-6,Yes,Transcriptome Data
Factor3,LOC202781,-0.610890617173066,8.141650256218398e-17,7.9198932453486355e-16,Yes,Transcriptome Data
Factor3,LOC220433,-0.199794569566515,0.013910505722629226,0.021506656961393363,Yes,Transcriptome Data
Factor3,LOC253039,-0.0865047737729465,0.2909059154168347,0.34589975691826996,No,Transcriptome Data
Factor3,LOC255167,-0.528091248719584,3.2085434303050186e-12,1.5470315478809152e-11,Yes,Transcriptome Data
Factor3,LOC255783,-0.6588138021578518,3.7581086252624964e-20,6.570119974235134e-19,Yes,Transcriptome Data
Factor3,LOC25845,0.04256552014232763,0.6038007242341789,0.6507164556636661,No,Transcriptome Data
Factor3,LOC283412,0.1499815112875077,0.06604770655060078,0.0905507356054302,No,Transcriptome Data
Factor3,LOC284422,0.17606065892414327,0.030586416206138337,0.04445700029961967,Yes,Transcriptome Data
Factor3,LOC284821,0.36634744220843307,3.7241592323343305e-6,9.13679890170346e-6,Yes,Transcriptome Data
Factor3,LOC284998,0.08417035726274621,0.3041698116218337,0.359708859533862,No,Transcriptome Data
Factor3,LOC285016,0.14419752749995132,0.07732067454114573,0.10468545158562921,No,Transcriptome Data
Factor3,LOC285053,0.355205766726273,7.626959879579413e-6,1.8116294250782452e-5,Yes,Transcriptome Data
Factor3,LOC285741,0.456640753631025,3.788578953230302e-9,1.3055061865025163e-8,Yes,Transcriptome Data
Factor3,LOC285900,0.2881965687480896,3.326701200509617e-4,6.613720080536019e-4,Yes,Transcriptome Data
Factor3,LOC286016,0.16212712986242603,0.04671503997038689,0.06557417177201977,No,Transcriptome Data
Factor3,LOC286157,0.4273382255577312,4.4408885781637124e-8,1.354755514998082e-7,Yes,Transcriptome Data
Factor3,LOC286208,-0.3961117208266475,4.789959533827228e-7,1.3070935054330835e-6,Yes,Transcriptome Data
Factor3,LOC338870,0.38227955484668225,1.2740631557091282e-6,3.3153049917118302e-6,Yes,Transcriptome Data
Factor3,LOC339290,-0.14594040191554414,0.07377132710668693,0.10042380493695471,No,Transcriptome Data
Factor3,LOC339535,0.29272197700969865,2.649469650962066e-4,5.315950343021802e-4,Yes,Transcriptome Data
Factor3,LOC339766,0.0527059769211698,0.5204013457542997,0.5742676514613768,No,Transcriptome Data
Factor3,LOC339804,0.45050123847223605,6.46981891590825e-9,2.1681698779853386e-8,Yes,Transcriptome Data
Factor3,LOC340274,0.4794438526221762,4.719476381357832e-10,1.793114126655711e-9,Yes,Transcriptome Data
Factor3,LOC341230,0.22255044885718236,0.006022521804918741,0.009937246552861803,Yes,Transcriptome Data
Factor3,LOC341315,-0.3737821654268993,2.273623660465977e-6,5.7414738900655976e-6,Yes,Transcriptome Data
Factor3,LOC341457,0.5524374527625789,1.9282744389901218e-13,1.0760460039007378e-12,Yes,Transcriptome Data
Factor3,LOC341965,0.6211053733446277,1.7682710187548137e-17,1.9346510052022033e-16,Yes,Transcriptome Data
Factor3,LOC345041,0.5698387860233473,2.2377168933187246e-14,1.4127000589133361e-13,Yes,Transcriptome Data
Factor3,LOC346887,0.023810243258267815,0.7716670779055202,0.8043225744272673,No,Transcriptome Data
Factor3,LOC346950,0.41475579414155844,1.1921119578269864e-7,3.4938802984378265e-7,Yes,Transcriptome Data
Factor3,LOC347292,0.13972284263560833,0.08706647031827762,0.11664854008343734,No,Transcriptome Data
Factor3,LOC375295,-0.04476025003299354,0.5852541714652739,0.6339408269771164,No,Transcriptome Data
Factor3,LOC387763,-0.5887425457211438,1.8594869308794844e-15,1.3876768140891674e-14,Yes,Transcriptome Data
Factor3,LOC387841,0.005593122930674106,0.945659187871174,0.9552113008799737,No,Transcriptome Data
Factor3,LOC387867,0.3843262828038687,1.1054533192271512e-6,2.9060287045929317e-6,Yes,Transcriptome Data
Factor3,LOC387882,0.4357840406741002,2.2369334454505995e-8,6.981689904652309e-8,Yes,Transcriptome Data
Factor3,LOC387930,0.3543255866535967,8.062144913981902e-6,1.9113667411052397e-5,Yes,Transcriptome Data
Factor3,LOC388275,0.16687501498311516,0.040566144246586985,0.05755024512349097,No,Transcriptome Data
Factor3,LOC388339,0.06682694208511447,0.41491709519992426,0.47235552732231817,No,Transcriptome Data
Factor3,LOC388532,0.16910084763386352,0.03792624599208332,0.05419583594181669,No,Transcriptome Data
Factor3,LOC388564,0.31378094152879304,8.733710569458918e-5,1.8456700273581823e-4,Yes,Transcriptome Data
Factor3,LOC388588,0.41059612823362185,1.6378722564119783e-7,4.709235929879178e-7,Yes,Transcriptome Data
Factor3,LOC388654,0.4396951446320017,1.6179407941290694e-8,5.142850585279941e-8,Yes,Transcriptome Data
Factor3,LOC388707,0.35234302902042414,9.129985777622204e-6,2.150255717763119e-5,Yes,Transcriptome Data
Factor3,LOC388796,-0.2773106168897005,5.664395995606884e-4,0.0010880514782187637,Yes,Transcriptome Data
Factor3,LOC388814,-0.0911332558439308,0.2657617497010232,0.3202720531465693,No,Transcriptome Data
Factor3,LOC389141,0.28107129124600555,4.7245285767087637e-4,9.223991754605162e-4,Yes,Transcriptome Data
Factor3,LOC389156,0.5558672446673548,1.2737739151105293e-13,7.237351790400734e-13,Yes,Transcriptome Data
Factor3,LOC389168,-0.4555190958322612,4.181010412383406e-9,1.4318528809532212e-8,Yes,Transcriptome Data
Factor3,LOC389332,0.32251857558069535,5.374749956478265e-5,1.1588507883739251e-4,Yes,Transcriptome Data
Factor3,LOC389386,0.38318297224951053,1.1968234869530228e-6,3.119977807489632e-6,Yes,Transcriptome Data
Factor3,LOC389404,0.5222417236142584,6.101372649039945e-12,2.8457894818283326e-11,Yes,Transcriptome Data
Factor3,LOC389517,-0.6076868440264236,1.2996115893701023e-16,1.2100666567691829e-15,Yes,Transcriptome Data
Factor3,LOC389765,-0.4867803869920808,2.335856035345472e-10,9.160219746452832e-10,Yes,Transcriptome Data
Factor3,LOC389787,0.34468159842178164,1.4649934245526557e-5,3.391188482760777e-5,Yes,Transcriptome Data
Factor3,LOC390345,-0.1908464706901542,0.01891053776515298,0.0284883063650994,Yes,Transcriptome Data
Factor3,LOC390466,0.4418951147852372,1.3459886949168436e-8,4.3223785963932035e-8,Yes,Transcriptome Data
Factor3,LOC391019,0.0560656611707785,0.494127086577566,0.5496175728959886,No,Transcriptome Data
Factor3,LOC391075,0.010698092387348318,0.8962723777190353,0.9127009956405655,No,Transcriptome Data
Factor3,LOC391126,0.47240861290122427,9.122059527330877e-10,3.3611125745508022e-9,Yes,Transcriptome Data
Factor3,LOC391370,0.35222593576268263,9.197064709953936e-6,2.1640152258715147e-5,Yes,Transcriptome Data
Factor3,LOC391656,0.41721583675997914,9.859222088807736e-8,2.9117608059089597e-7,Yes,Transcriptome Data
Factor3,LOC391833,0.43827131228504673,1.821321043016157e-8,5.7382515532960204e-8,Yes,Transcriptome Data
Factor3,LOC392285,0.4644312528117809,1.891780826476161e-9,6.737111205399434e-9,Yes,Transcriptome Data
Factor3,LOC392871,0.40971657469023387,1.7507072352790952e-7,5.01922945894236e-7,Yes,Transcriptome Data
Factor3,LOC399748,0.015763583600129666,0.8476572763328392,0.8695704517160846,No,Transcriptome Data
Factor3,LOC399804,0.5387892446358072,9.589185488591448e-13,4.942879117830643e-12,Yes,Transcriptome Data
Factor3,LOC399959,-0.38021230796312055,1.4690515850803388e-6,3.7920794658759392e-6,Yes,Transcriptome Data
Factor3,LOC399988,0.5285078996384075,3.0635303855870247e-12,1.481397671947304e-11,Yes,Transcriptome Data
Factor3,LOC400446,-0.559333092549102,8.337152647793253e-14,4.83593541055293e-13,Yes,Transcriptome Data
Factor3,LOC400558,0.37543182615344917,2.034424131425116e-6,5.1608932811393095e-6,Yes,Transcriptome Data
Factor3,LOC400721,-0.605076504296544,1.8950059454246796e-16,1.713386930763725e-15,Yes,Transcriptome Data
Factor3,LOC401098,-0.5584380283553824,9.305931353246208e-14,5.372939580396194e-13,Yes,Transcriptome Data
Factor3,LOC401115,-0.24998297155151325,0.0019640333740741393,0.0034639036579790813,Yes,Transcriptome Data
Factor3,LOC401152,-0.217318683974454,0.007353915092277421,0.011945930949118617,Yes,Transcriptome Data
Factor3,LOC401233,0.020886381344781768,0.7990697945192341,0.8289105752274213,No,Transcriptome Data
Factor3,LOC401397,0.6299664089241845,4.490643408239712e-18,5.410413744867123e-17,Yes,Transcriptome Data
Factor3,LOC401537,0.32451131525866195,4.801304834765245e-5,1.0419498339334299e-4,Yes,Transcriptome Data
Factor3,LOC401720,-0.1910529922514161,0.018779578167794263,0.028333702727510957,Yes,Transcriptome Data
Factor3,LOC402112,0.1496603126108579,0.06663643441037669,0.09123279629022,No,Transcriptome Data
Factor3,LOC402175,0.612724947398259,6.214244443178375e-17,6.201840761655065e-16,Yes,Transcriptome Data
Factor3,LOC402251,0.44614756219780943,9.395949566210369e-9,3.086711421225483e-8,Yes,Transcriptome Data
Factor3,LOC402644,0.5908194542954708,1.4008014521248232e-15,1.0660589437784042e-14,Yes,Transcriptome Data
Factor3,LOC402694,-0.054461702885457285,0.5065824548696788,0.5617459024946538,No,Transcriptome Data
Factor3,LOC407835,-0.3848014445868892,1.0694686104907528e-6,2.8173567188902865e-6,Yes,Transcriptome Data
Factor3,LOC440030,-0.06728464045680556,0.41172166364206075,0.46957306528519704,No,Transcriptome Data
Factor3,LOC440043,0.27271721430032625,7.045340099199899e-4,0.0013333346137774222,Yes,Transcriptome Data
Factor3,LOC440055,0.45379790890077204,4.860328549963449e-9,1.6498060251063983e-8,Yes,Transcriptome Data
Factor3,LOC440063,0.4901379020229547,1.6835697295133384e-10,6.723521283998956e-10,Yes,Transcriptome Data
Factor3,LOC440311,-0.19775863371726535,0.01493327781435426,0.022938982817748477,Yes,Transcriptome Data
Factor3,LOC440348,-0.6121195020500831,6.795116248458991e-17,6.714541747489121e-16,Yes,Transcriptome Data
Factor3,LOC440359,0.03064803988026151,0.7087260172382129,0.7483907257003304,No,Transcriptome Data
Factor3,LOC440585,0.021943827573644006,0.7891290787842672,0.8199595581715162,No,Transcriptome Data
Factor3,LOC440595,0.4490068395320063,7.358201230378668e-9,2.442961895876052e-8,Yes,Transcriptome Data
Factor3,LOC440704,0.12711496377170328,0.11986249863000563,0.15542336440612764,No,Transcriptome Data
Factor3,LOC440737,0.3426511571406689,1.6571731231581665e-5,3.811345729434605e-5,Yes,Transcriptome Data
Factor3,LOC440927,0.27229411690174127,7.186990184178395e-4,0.0013555243651788749,Yes,Transcriptome Data
Factor3,LOC440928,0.3190477536154889,6.529618561895518e-5,1.398804319172133e-4,Yes,Transcriptome Data
Factor3,LOC440957,0.47174044655536584,9.7037320513628e-10,3.5649272782376192e-9,Yes,Transcriptome Data
Factor3,LOC440991,-0.08337989547313046,0.30874983655143984,0.3643495829023363,No,Transcriptome Data
Factor3,LOC440993,-0.1780606820167842,0.028715173468612337,0.04193220424738951,Yes,Transcriptome Data
Factor3,LOC441013,0.08127206967488555,0.3211823322097487,0.3765326286163525,No,Transcriptome Data
Factor3,LOC441054,0.2238489492294862,0.005727350633488764,0.00948236859849133,Yes,Transcriptome Data
Factor3,LOC441073,0.39119991746522775,6.814285914752123e-7,1.837725435477919e-6,Yes,Transcriptome Data
Factor3,LOC441131,-0.0756322530537332,0.35601529423595357,0.41329846091937955,No,Transcriptome Data
Factor3,LOC441377,0.17208674729779921,0.034613306369052965,0.04986071214211029,Yes,Transcriptome Data
Factor3,LOC441453,0.3717425706818247,2.6064022596734157e-6,6.535612486643469e-6,Yes,Transcriptome Data
Factor3,LOC441763,0.17044226204277516,0.03640627366513718,0.05223281731009639,No,Transcriptome Data
Factor3,LOC493869,0.010088918710193117,0.9021485735908656,0.9173770323275021,No,Transcriptome Data
Factor3,LOC553137,0.07258498368443844,0.3757811794151167,0.4335269720986579,No,Transcriptome Data
Factor3,LOC55908,0.08485204098177086,0.3002561104906541,0.35566940356628063,No,Transcriptome Data
Factor3,LOC613037,-0.6741565915605844,2.368340624939524e-21,5.039022606254306e-20,Yes,Transcriptome Data
Factor3,LOC641768,0.05277565846277693,0.5198492577960048,0.5739117440892082,No,Transcriptome Data
Factor3,LOC641814,0.43090037604786485,3.333127817128087e-8,1.0266966536562783e-7,Yes,Transcriptome Data
Factor3,LOC641848,0.4244026192364063,5.6117003432602725e-8,1.6933314252444996e-7,Yes,Transcriptome Data
Factor3,LOC641849,0.5214109134097187,6.677902154316242e-12,3.097357214432394e-11,Yes,Transcriptome Data
Factor3,LOC642299,-0.16774809620698064,0.03951282261944511,0.05622200145054797,No,Transcriptome Data
Factor3,LOC642489,-0.39508309553442483,5.159365455112992e-7,1.402442390505877e-6,Yes,Transcriptome Data
Factor3,LOC642559,-0.0528686282653444,0.5191131225306794,0.5732256211690365,No,Transcriptome Data
Factor3,LOC642570,-0.018304985544151022,0.8234693989700256,0.8489375247113665,No,Transcriptome Data
Factor3,LOC642755,-0.246255278290432,0.00230393478853266,0.0040320874843063695,Yes,Transcriptome Data
Factor3,LOC642817,0.3074991488064421,1.226868533876817e-4,2.560243184217064e-4,Yes,Transcriptome Data
Factor3,LOC642828,0.24650869132261966,0.002279239509187121,0.003990265247176332,Yes,Transcriptome Data
Factor3,LOC642934,-0.13650465972323547,0.0946642131923232,0.12578290352421365,No,Transcriptome Data
Factor3,LOC642947,-0.6303640269945808,4.218416742489576e-18,5.119437794283467e-17,Yes,Transcriptome Data
Factor3,LOC642956,0.010305905198319629,0.9000548585385166,0.9159931391598989,No,Transcriptome Data
Factor3,LOC642989,0.44673289585776843,8.938938809674495e-9,2.9462553756343092e-8,Yes,Transcriptome Data
Factor3,LOC643031,-0.05441278589768711,0.5069648652850749,0.5619225800229098,No,Transcriptome Data
Factor3,LOC643284,0.4412249661592287,1.4237930874416871e-8,4.5546803820911296e-8,Yes,Transcriptome Data
